day_name_end,month_end,day_end,hour_end,return_for_next_hour
Wednesday,2,7,5,22
Wednesday,2,7,6,88
Wednesday,2,7,7,267
Wednesday,2,7,8,683
Wednesday,2,7,9,570
Wednesday,2,7,10,224
Wednesday,2,7,11,173
Wednesday,2,7,12,201
Wednesday,2,7,13,193
Wednesday,2,7,14,156
Wednesday,2,7,15,175
Wednesday,2,7,16,325
Wednesday,2,7,17,595
Wednesday,2,7,18,554
Wednesday,2,7,19,310
Wednesday,2,7,20,224
Wednesday,2,7,21,170
Wednesday,2,7,22,82
Wednesday,2,7,23,48
Wednesday,2,14,0,12
Wednesday,2,14,1,14
Wednesday,2,14,2,8
Wednesday,2,14,3,3
Wednesday,2,14,4,4
Wednesday,2,14,5,23
Wednesday,2,14,6,98
Wednesday,2,14,7,292
Wednesday,2,14,8,642
Wednesday,2,14,9,542
Wednesday,2,14,10,256
Wednesday,2,14,11,168
Wednesday,2,14,12,191
Wednesday,2,14,13,196
Wednesday,2,14,14,158
Wednesday,2,14,15,198
Wednesday,2,14,16,387
Wednesday,2,14,17,635
Wednesday,2,14,18,523
Wednesday,2,14,19,219
Wednesday,2,14,20,129
Wednesday,2,14,21,84
Wednesday,2,14,22,72
Wednesday,2,14,23,33
Wednesday,2,21,0,8
Wednesday,2,21,1,4
Wednesday,2,21,2,2
Wednesday,2,21,3,2
Wednesday,2,21,4,5
Wednesday,2,21,5,22
Wednesday,2,21,6,79
Wednesday,2,21,7,266
Wednesday,2,21,8,618
Wednesday,2,21,9,540
Wednesday,2,21,10,245
Wednesday,2,21,11,134
Wednesday,2,21,12,180
Wednesday,2,21,13,199
Wednesday,2,21,14,145
Wednesday,2,21,15,182
Wednesday,2,21,16,294
Wednesday,2,21,17,554
Wednesday,2,21,18,466
Wednesday,2,21,19,232
Wednesday,2,21,20,161
Wednesday,2,21,21,113
Wednesday,2,21,22,57
Wednesday,2,21,23,30
Wednesday,2,28,0,16
Wednesday,2,28,1,7
Wednesday,2,28,2,2
Wednesday,2,28,3,3
Wednesday,2,28,4,4
Wednesday,2,28,5,24
Wednesday,2,28,6,78
Wednesday,2,28,7,260
Wednesday,2,28,8,610
Wednesday,2,28,9,542
Wednesday,2,28,10,191
Wednesday,2,28,11,128
Wednesday,2,28,12,167
Wednesday,2,28,13,344
Wednesday,2,28,14,39
Wednesday,2,28,15,139
Wednesday,2,28,16,293
Wednesday,2,28,17,507
Wednesday,2,28,18,418
Wednesday,2,28,19,265
Wednesday,2,28,20,142
Wednesday,2,28,21,104
Wednesday,2,28,22,32
Wednesday,2,28,23,20
Wednesday,3,7,0,12
Wednesday,3,7,1,13
Wednesday,3,7,2,8
Wednesday,3,7,3,3
Wednesday,3,7,4,4
Wednesday,3,7,5,29
Wednesday,3,7,6,96
Wednesday,3,7,7,267
Wednesday,3,7,8,630
Wednesday,3,7,9,559
Wednesday,3,7,10,263
Wednesday,3,7,11,154
Wednesday,3,7,12,204
Wednesday,3,7,13,198
Wednesday,3,7,14,167
Wednesday,3,7,15,170
Wednesday,3,7,16,330
Wednesday,3,7,17,612
Wednesday,3,7,18,517
Wednesday,3,7,19,288
Wednesday,3,7,20,193
Wednesday,3,7,21,145
Wednesday,3,7,22,66
Wednesday,3,7,23,33
Wednesday,3,14,0,16
Wednesday,3,14,1,5
Wednesday,3,14,3,6
Wednesday,3,14,4,11
Wednesday,3,14,5,4
Wednesday,3,14,6,49
Wednesday,3,14,7,169
Wednesday,3,14,8,454
Wednesday,3,14,9,432
Wednesday,3,14,10,174
Wednesday,3,14,11,50
Wednesday,3,14,12,111
Wednesday,3,14,13,256
Wednesday,3,14,14,165
Wednesday,3,14,15,42
Wednesday,3,14,16,279
Wednesday,3,14,17,542
Wednesday,3,14,18,514
Wednesday,3,14,19,588
Wednesday,3,14,20,84
Wednesday,3,14,21,99
Wednesday,3,14,22,71
Wednesday,3,14,23,43
Wednesday,3,21,0,11
Wednesday,3,21,1,6
Wednesday,3,21,2,1
Wednesday,3,21,3,1
Wednesday,3,21,4,4
Wednesday,3,21,5,14
Wednesday,3,21,6,52
Wednesday,3,21,7,181
Wednesday,3,21,8,440
Wednesday,3,21,9,471
Wednesday,3,21,10,148
Wednesday,3,21,11,86
Wednesday,3,21,12,129
Wednesday,3,21,13,165
Wednesday,3,21,14,139
Wednesday,3,21,15,181
Wednesday,3,21,16,291
Wednesday,3,21,17,615
Wednesday,3,21,18,546
Wednesday,3,21,19,319
Wednesday,3,21,20,116
Wednesday,3,21,21,62
Wednesday,3,21,22,37
Wednesday,3,21,23,23
Wednesday,3,28,0,17
Wednesday,3,28,1,6
Wednesday,3,28,2,2
Wednesday,3,28,3,4
Wednesday,3,28,4,7
Wednesday,3,28,5,29
Wednesday,3,28,6,84
Wednesday,3,28,7,296
Wednesday,3,28,8,627
Wednesday,3,28,9,569
Wednesday,3,28,10,230
Wednesday,3,28,11,174
Wednesday,3,28,12,227
Wednesday,3,28,13,238
Wednesday,3,28,14,173
Wednesday,3,28,15,206
Wednesday,3,28,16,371
Wednesday,3,28,17,634
Wednesday,3,28,18,619
Wednesday,3,28,19,364
Wednesday,3,28,20,207
Wednesday,3,28,21,143
Wednesday,3,28,22,97
Wednesday,3,28,23,35
Wednesday,4,4,0,13
Wednesday,4,4,1,11
Wednesday,4,4,2,2
Wednesday,4,4,3,4
Wednesday,4,4,4,3
Wednesday,4,4,5,26
Wednesday,4,4,6,86
Wednesday,4,4,7,257
Wednesday,4,4,8,662
Wednesday,4,4,9,534
Wednesday,4,4,10,272
Wednesday,4,4,11,180
Wednesday,4,4,12,182
Wednesday,4,4,13,185
Wednesday,4,4,14,173
Wednesday,4,4,15,207
Wednesday,4,4,16,367
Wednesday,4,4,17,642
Wednesday,4,4,18,552
Wednesday,4,4,19,341
Wednesday,4,4,20,214
Wednesday,4,4,21,126
Wednesday,4,4,22,105
Wednesday,4,4,23,37
Wednesday,4,11,0,20
Wednesday,4,11,1,13
Wednesday,4,11,2,6
Wednesday,4,11,3,2
Wednesday,4,11,4,2
Wednesday,4,11,5,1
Wednesday,4,11,6,79
Wednesday,4,11,7,301
Wednesday,4,11,8,684
Wednesday,4,11,9,600
Wednesday,4,11,10,246
Wednesday,4,11,11,163
Wednesday,4,11,12,193
Wednesday,4,11,13,361
Wednesday,4,11,14,30
Wednesday,4,11,15,152
Wednesday,4,11,16,323
Wednesday,4,11,17,585
Wednesday,4,11,18,313
Wednesday,4,11,19,105
Wednesday,4,11,20,86
Wednesday,4,11,21,82
Wednesday,4,11,22,58
Wednesday,4,11,23,31
Wednesday,4,18,0,19
Wednesday,4,18,1,13
Wednesday,4,18,2,5
Wednesday,4,18,3,6
Wednesday,4,18,4,7
Wednesday,4,18,5,23
Wednesday,4,18,6,91
Wednesday,4,18,7,269
Wednesday,4,18,8,653
Wednesday,4,18,9,538
Wednesday,4,18,10,233
Wednesday,4,18,11,161
Wednesday,4,18,12,168
Wednesday,4,18,13,167
Wednesday,4,18,14,153
Wednesday,4,18,15,181
Wednesday,4,18,16,323
Wednesday,4,18,17,626
Wednesday,4,18,18,581
Wednesday,4,18,19,338
Wednesday,4,18,20,188
Wednesday,4,18,21,125
Wednesday,4,18,22,64
Wednesday,4,18,23,42
Wednesday,4,25,0,24
Wednesday,4,25,1,8
Wednesday,4,25,2,11
Wednesday,4,25,3,10
Wednesday,4,25,4,7
Wednesday,4,25,5,32
Wednesday,4,25,6,94
Wednesday,4,25,7,315
Wednesday,4,25,8,760
Wednesday,4,25,9,652
Wednesday,4,25,10,318
Wednesday,4,25,11,227
Wednesday,4,25,12,259
Wednesday,4,25,13,233
Wednesday,4,25,14,240
Wednesday,4,25,15,271
Wednesday,4,25,16,475
Wednesday,4,25,17,742
Wednesday,4,25,18,667
Wednesday,4,25,19,416
Wednesday,4,25,20,258
Wednesday,4,25,21,183
Wednesday,4,25,22,129
Wednesday,4,25,23,49
Wednesday,5,2,0,24
Wednesday,5,2,1,20
Wednesday,5,2,2,7
Wednesday,5,2,3,10
Wednesday,5,2,4,15
Wednesday,5,2,5,4
Wednesday,5,2,6,124
Wednesday,5,2,7,694
Wednesday,5,2,8,201
Wednesday,5,2,9,520
Wednesday,5,2,10,333
Wednesday,5,2,11,244
Wednesday,5,2,12,239
Wednesday,5,2,13,264
Wednesday,5,2,14,247
Wednesday,5,2,15,539
Wednesday,5,2,16,176
Wednesday,5,2,17,730
Wednesday,5,2,18,739
Wednesday,5,2,19,467
Wednesday,5,2,20,243
Wednesday,5,2,21,172
Wednesday,5,2,22,98
Wednesday,5,2,23,54
Wednesday,5,9,0,36
Wednesday,5,9,1,14
Wednesday,5,9,2,14
Wednesday,5,9,3,5
Wednesday,5,9,4,6
Wednesday,5,9,5,2
Wednesday,5,9,6,1
Wednesday,5,9,7,1
Wednesday,5,9,8,730
Wednesday,5,9,9,674
Wednesday,5,9,10,273
Wednesday,5,9,11,213
Wednesday,5,9,12,244
Wednesday,5,9,13,268
Wednesday,5,9,14,176
Wednesday,5,9,15,431
Wednesday,5,9,16,114
Wednesday,5,9,17,1417
Wednesday,5,9,18,314
Wednesday,5,9,19,657
Wednesday,5,9,20,121
Wednesday,5,9,21,113
Wednesday,5,9,22,104
Wednesday,5,9,23,60
Wednesday,5,16,0,22
Wednesday,5,16,1,11
Wednesday,5,16,2,9
Wednesday,5,16,3,1
Wednesday,5,16,4,4
Wednesday,5,16,5,38
Wednesday,5,16,6,134
Wednesday,5,16,7,699
Wednesday,5,16,8,230
Wednesday,5,16,9,1023
Wednesday,5,16,10,176
Wednesday,5,16,11,196
Wednesday,5,16,12,296
Wednesday,5,16,13,252
Wednesday,5,16,14,205
Wednesday,5,16,15,268
Wednesday,5,16,16,490
Wednesday,5,16,17,885
Wednesday,5,16,18,820
Wednesday,5,16,19,454
Wednesday,5,16,20,303
Wednesday,5,16,21,213
Wednesday,5,16,22,116
Wednesday,5,16,23,61
Wednesday,5,23,0,27
Wednesday,5,23,1,15
Wednesday,5,23,2,16
Wednesday,5,23,3,4
Wednesday,5,23,4,6
Wednesday,5,23,5,37
Wednesday,5,23,6,100
Wednesday,5,23,7,532
Wednesday,5,23,8,747
Wednesday,5,23,9,548
Wednesday,5,23,10,58
Wednesday,5,23,11,136
Wednesday,5,23,12,497
Wednesday,5,23,13,95
Wednesday,5,23,14,322
Wednesday,5,23,15,92
Wednesday,5,23,16,798
Wednesday,5,23,17,204
Wednesday,5,23,18,568
Wednesday,5,23,19,491
Wednesday,5,23,20,337
Wednesday,5,23,21,194
Wednesday,5,23,22,122
Wednesday,5,23,23,54
Wednesday,5,30,0,24
Wednesday,5,30,1,10
Wednesday,5,30,2,13
Wednesday,5,30,3,4
Wednesday,5,30,4,6
Wednesday,5,30,5,31
Wednesday,5,30,6,147
Wednesday,5,30,7,415
Wednesday,5,30,8,885
Wednesday,5,30,9,714
Wednesday,5,30,10,275
Wednesday,5,30,11,228
Wednesday,5,30,12,252
Wednesday,5,30,13,433
Wednesday,5,30,14,72
Wednesday,5,30,15,232
Wednesday,5,30,16,436
Wednesday,5,30,17,843
Wednesday,5,30,18,737
Wednesday,5,30,19,440
Wednesday,5,30,20,268
Wednesday,5,30,21,176
Wednesday,5,30,22,101
Wednesday,5,30,23,46
Wednesday,6,6,0,30
Wednesday,6,6,1,24
Wednesday,6,6,2,11
Wednesday,6,6,3,3
Wednesday,6,6,4,9
Wednesday,6,6,5,36
Wednesday,6,6,6,139
Wednesday,6,6,7,425
Wednesday,6,6,8,926
Wednesday,6,6,9,802
Wednesday,6,6,10,339
Wednesday,6,6,11,399
Wednesday,6,6,12,117
Wednesday,6,6,13,260
Wednesday,6,6,14,244
Wednesday,6,6,15,327
Wednesday,6,6,16,541
Wednesday,6,6,17,989
Wednesday,6,6,18,810
Wednesday,6,6,19,435
Wednesday,6,6,20,271
Wednesday,6,6,21,217
Wednesday,6,6,22,139
Wednesday,6,6,23,48
Wednesday,6,13,0,23
Wednesday,6,13,1,9
Wednesday,6,13,2,9
Wednesday,6,13,3,9
Wednesday,6,13,4,9
Wednesday,6,13,5,35
Wednesday,6,13,6,128
Wednesday,6,13,7,405
Wednesday,6,13,8,955
Wednesday,6,13,9,814
Wednesday,6,13,10,342
Wednesday,6,13,11,243
Wednesday,6,13,12,361
Wednesday,6,13,13,321
Wednesday,6,13,14,209
Wednesday,6,13,15,323
Wednesday,6,13,16,517
Wednesday,6,13,17,945
Wednesday,6,13,18,833
Wednesday,6,13,19,490
Wednesday,6,13,20,345
Wednesday,6,13,21,239
Wednesday,6,13,22,133
Wednesday,6,13,23,74
Wednesday,6,20,0,25
Wednesday,6,20,1,13
Wednesday,6,20,2,8
Wednesday,6,20,3,5
Wednesday,6,20,4,1
Wednesday,6,20,5,36
Wednesday,6,20,6,251
Wednesday,6,20,7,83
Wednesday,6,20,8,1519
Wednesday,6,20,9,374
Wednesday,6,20,10,516
Wednesday,6,20,11,70
Wednesday,6,20,12,228
Wednesday,6,20,13,272
Wednesday,6,20,14,245
Wednesday,6,20,15,484
Wednesday,6,20,16,570
Wednesday,6,20,17,133
Wednesday,6,20,18,631
Wednesday,6,20,19,466
Wednesday,6,20,20,342
Wednesday,6,20,21,191
Wednesday,6,20,22,114
Wednesday,6,20,23,80
Wednesday,6,27,0,27
Wednesday,6,27,1,13
Wednesday,6,27,2,7
Wednesday,6,27,3,4
Wednesday,6,27,4,4
Wednesday,6,27,5,43
Wednesday,6,27,6,154
Wednesday,6,27,7,402
Wednesday,6,27,8,1760
Wednesday,6,27,9,966
Wednesday,6,27,10,86
Wednesday,6,27,11,416
Wednesday,6,27,12,93
Wednesday,6,27,13,230
Wednesday,6,27,14,238
Wednesday,6,27,15,305
Wednesday,6,27,16,463
Wednesday,6,27,17,915
Wednesday,6,27,18,1475
Wednesday,6,27,19,222
Wednesday,6,27,20,289
Wednesday,6,27,21,212
Wednesday,6,27,22,155
Wednesday,6,27,23,64
Wednesday,7,4,0,25
Wednesday,7,4,1,34
Wednesday,7,4,2,19
Wednesday,7,4,3,7
Wednesday,7,4,4,5
Wednesday,7,4,5,4
Wednesday,7,4,6,14
Wednesday,7,4,7,38
Wednesday,7,4,8,97
Wednesday,7,4,9,121
Wednesday,7,4,10,147
Wednesday,7,4,11,256
Wednesday,7,4,12,284
Wednesday,7,4,13,340
Wednesday,7,4,14,306
Wednesday,7,4,15,329
Wednesday,7,4,16,321
Wednesday,7,4,17,307
Wednesday,7,4,18,256
Wednesday,7,4,19,219
Wednesday,7,4,20,187
Wednesday,7,4,21,144
Wednesday,7,4,22,243
Wednesday,7,4,23,148
Wednesday,7,11,0,34
Wednesday,7,11,1,12
Wednesday,7,11,2,10
Wednesday,7,11,3,8
Wednesday,7,11,4,12
Wednesday,7,11,5,41
Wednesday,7,11,6,162
Wednesday,7,11,7,411
Wednesday,7,11,8,972
Wednesday,7,11,9,885
Wednesday,7,11,10,354
Wednesday,7,11,11,262
Wednesday,7,11,12,282
Wednesday,7,11,13,289
Wednesday,7,11,14,297
Wednesday,7,11,15,282
Wednesday,7,11,16,868
Wednesday,7,11,17,283
Wednesday,7,11,18,643
Wednesday,7,11,19,554
Wednesday,7,11,20,383
Wednesday,7,11,21,260
Wednesday,7,11,22,133
Wednesday,7,11,23,63
Wednesday,7,18,0,32
Wednesday,7,18,1,13
Wednesday,7,18,2,10
Wednesday,7,18,3,8
Wednesday,7,18,4,8
Wednesday,7,18,5,31
Wednesday,7,18,6,164
Wednesday,7,18,7,465
Wednesday,7,18,8,965
Wednesday,7,18,9,830
Wednesday,7,18,10,341
Wednesday,7,18,11,255
Wednesday,7,18,12,267
Wednesday,7,18,13,273
Wednesday,7,18,14,273
Wednesday,7,18,15,315
Wednesday,7,18,16,513
Wednesday,7,18,17,950
Wednesday,7,18,18,883
Wednesday,7,18,19,563
Wednesday,7,18,20,326
Wednesday,7,18,21,221
Wednesday,7,18,22,144
Wednesday,7,18,23,76
Wednesday,7,25,0,41
Wednesday,7,25,1,9
Wednesday,7,25,2,11
Wednesday,7,25,3,3
Wednesday,7,25,4,5
Wednesday,7,25,5,38
Wednesday,7,25,6,157
Wednesday,7,25,7,406
Wednesday,7,25,8,1042
Wednesday,7,25,9,832
Wednesday,7,25,10,595
Wednesday,7,25,11,99
Wednesday,7,25,12,250
Wednesday,7,25,13,273
Wednesday,7,25,14,273
Wednesday,7,25,15,312
Wednesday,7,25,16,537
Wednesday,7,25,17,1012
Wednesday,7,25,18,906
Wednesday,7,25,19,547
Wednesday,7,25,20,384
Wednesday,7,25,21,211
Wednesday,7,25,22,147
Wednesday,7,25,23,63
Wednesday,8,1,0,19
Wednesday,8,1,1,11
Wednesday,8,1,2,10
Wednesday,8,1,3,6
Wednesday,8,1,4,10
Wednesday,8,1,5,38
Wednesday,8,1,6,121
Wednesday,8,1,7,393
Wednesday,8,1,8,912
Wednesday,8,1,9,801
Wednesday,8,1,10,301
Wednesday,8,1,11,208
Wednesday,8,1,12,234
Wednesday,8,1,13,264
Wednesday,8,1,14,198
Wednesday,8,1,15,238
Wednesday,8,1,16,462
Wednesday,8,1,17,1625
Wednesday,8,1,18,338
Wednesday,8,1,19,447
Wednesday,8,1,20,321
Wednesday,8,1,21,158
Wednesday,8,1,22,125
Wednesday,8,1,23,55
Wednesday,8,8,0,27
Wednesday,8,8,1,14
Wednesday,8,8,2,10
Wednesday,8,8,5,36
Wednesday,8,8,6,124
Wednesday,8,8,7,369
Wednesday,8,8,8,922
Wednesday,8,8,9,774
Wednesday,8,8,10,354
Wednesday,8,8,11,221
Wednesday,8,8,12,280
Wednesday,8,8,13,250
Wednesday,8,8,14,257
Wednesday,8,8,15,293
Wednesday,8,8,16,462
Wednesday,8,8,17,872
Wednesday,8,8,18,861
Wednesday,8,8,19,510
Wednesday,8,8,20,298
Wednesday,8,8,21,192
Wednesday,8,8,22,118
Wednesday,8,8,23,68
Wednesday,8,15,0,23
Wednesday,8,15,1,7
Wednesday,8,15,2,3
Wednesday,8,15,3,1
Wednesday,8,15,4,4
Wednesday,8,15,5,31
Wednesday,8,15,6,141
Wednesday,8,15,7,379
Wednesday,8,15,8,941
Wednesday,8,15,9,781
Wednesday,8,15,10,322
Wednesday,8,15,11,243
Wednesday,8,15,12,250
Wednesday,8,15,13,230
Wednesday,8,15,14,193
Wednesday,8,15,15,247
Wednesday,8,15,16,435
Wednesday,8,15,17,914
Wednesday,8,15,18,776
Wednesday,8,15,19,483
Wednesday,8,15,20,333
Wednesday,8,15,21,206
Wednesday,8,15,22,100
Wednesday,8,15,23,58
Wednesday,8,22,0,26
Wednesday,8,22,1,15
Wednesday,8,22,2,11
Wednesday,8,22,3,3
Wednesday,8,22,4,8
Wednesday,8,22,5,43
Wednesday,8,22,6,156
Wednesday,8,22,7,407
Wednesday,8,22,8,943
Wednesday,8,22,9,760
Wednesday,8,22,10,326
Wednesday,8,22,11,237
Wednesday,8,22,12,254
Wednesday,8,22,13,430
Wednesday,8,22,14,105
Wednesday,8,22,15,236
Wednesday,8,22,16,490
Wednesday,8,22,17,851
Wednesday,8,22,18,851
Wednesday,8,22,19,526
Wednesday,8,22,20,310
Wednesday,8,22,21,214
Wednesday,8,22,22,93
Wednesday,8,22,23,62
Wednesday,8,29,0,27
Wednesday,8,29,1,22
Wednesday,8,29,2,9
Wednesday,8,29,3,4
Wednesday,8,29,4,3
Wednesday,8,29,5,38
Wednesday,8,29,6,156
Wednesday,8,29,7,414
Wednesday,8,29,8,887
Wednesday,8,29,9,821
Wednesday,8,29,10,300
Wednesday,8,29,11,222
Wednesday,8,29,12,250
Wednesday,8,29,13,278
Wednesday,8,29,14,238
Wednesday,8,29,15,274
Wednesday,8,29,16,453
Wednesday,8,29,17,877
Wednesday,8,29,18,810
Wednesday,8,29,19,499
Wednesday,8,29,20,285
Wednesday,8,29,21,192
Wednesday,8,29,22,125
Wednesday,8,29,23,47
Wednesday,9,5,0,26
Wednesday,9,5,1,10
Wednesday,9,5,2,2
Wednesday,9,5,3,6
Wednesday,9,5,4,5
Wednesday,9,5,5,41
Wednesday,9,5,6,170
Wednesday,9,5,7,814
Wednesday,9,5,8,204
Wednesday,9,5,9,617
Wednesday,9,5,10,283
Wednesday,9,5,11,203
Wednesday,9,5,12,275
Wednesday,9,5,13,483
Wednesday,9,5,14,259
Wednesday,9,5,15,47
Wednesday,9,5,16,393
Wednesday,9,5,17,915
Wednesday,9,5,18,823
Wednesday,9,5,19,447
Wednesday,9,5,20,282
Wednesday,9,5,21,189
Wednesday,9,5,22,137
Wednesday,9,5,23,55
Wednesday,9,12,0,25
Wednesday,9,12,1,7
Wednesday,9,12,2,12
Wednesday,9,12,3,3
Wednesday,9,12,4,11
Wednesday,9,12,5,48
Wednesday,9,12,6,156
Wednesday,9,12,7,434
Wednesday,9,12,8,966
Wednesday,9,12,9,829
Wednesday,9,12,10,344
Wednesday,9,12,11,260
Wednesday,9,12,12,322
Wednesday,9,12,13,303
Wednesday,9,12,14,265
Wednesday,9,12,15,291
Wednesday,9,12,16,527
Wednesday,9,12,17,868
Wednesday,9,12,18,815
Wednesday,9,12,19,576
Wednesday,9,12,20,301
Wednesday,9,12,21,223
Wednesday,9,12,22,152
Wednesday,9,12,23,88
Wednesday,9,19,0,37
Wednesday,9,19,1,20
Wednesday,9,19,2,9
Wednesday,9,19,3,2
Wednesday,9,19,4,9
Wednesday,9,19,5,78
Wednesday,9,19,6,159
Wednesday,9,19,7,43
Wednesday,9,19,8,873
Wednesday,9,19,9,792
Wednesday,9,19,10,334
Wednesday,9,19,11,280
Wednesday,9,19,12,268
Wednesday,9,19,13,282
Wednesday,9,19,14,268
Wednesday,9,19,15,331
Wednesday,9,19,16,483
Wednesday,9,19,17,908
Wednesday,9,19,18,858
Wednesday,9,19,19,518
Wednesday,9,19,20,301
Wednesday,9,19,21,220
Wednesday,9,19,22,150
Wednesday,9,19,23,80
Wednesday,9,26,0,53
Wednesday,9,26,1,14
Wednesday,9,26,2,13
Wednesday,9,26,3,8
Wednesday,9,26,4,12
Wednesday,9,26,5,41
Wednesday,9,26,6,174
Wednesday,9,26,7,384
Wednesday,9,26,8,955
Wednesday,9,26,9,825
Wednesday,9,26,10,351
Wednesday,9,26,11,459
Wednesday,9,26,12,140
Wednesday,9,26,13,241
Wednesday,9,26,14,278
Wednesday,9,26,15,348
Wednesday,9,26,16,517
Wednesday,9,26,17,944
Wednesday,9,26,18,825
Wednesday,9,26,19,494
Wednesday,9,26,20,317
Wednesday,9,26,21,238
Wednesday,9,26,22,168
Wednesday,9,26,23,83
Wednesday,10,3,0,34
Wednesday,10,3,1,9
Wednesday,10,3,2,11
Wednesday,10,3,3,5
Wednesday,10,3,4,14
Wednesday,10,3,5,43
Wednesday,10,3,6,175
Wednesday,10,3,7,424
Wednesday,10,3,8,949
Wednesday,10,3,9,832
Wednesday,10,3,10,394
Wednesday,10,3,11,253
Wednesday,10,3,12,309
Wednesday,10,3,13,306
Wednesday,10,3,14,288
Wednesday,10,3,15,290
Wednesday,10,3,16,539
Wednesday,10,3,17,915
Wednesday,10,3,18,806
Wednesday,10,3,19,528
Wednesday,10,3,20,327
Wednesday,10,3,21,214
Wednesday,10,3,22,152
Wednesday,10,3,23,60
Wednesday,10,10,0,37
Wednesday,10,10,1,15
Wednesday,10,10,2,15
Wednesday,10,10,3,5
Wednesday,10,10,4,7
Wednesday,10,10,5,41
Wednesday,10,10,6,152
Wednesday,10,10,7,404
Wednesday,10,10,8,1764
Wednesday,10,10,9,422
Wednesday,10,10,10,536
Wednesday,10,10,11,270
Wednesday,10,10,12,53
Wednesday,10,10,13,226
Wednesday,10,10,14,232
Wednesday,10,10,15,268
Wednesday,10,10,16,479
Wednesday,10,10,17,925
Wednesday,10,10,18,806
Wednesday,10,10,19,469
Wednesday,10,10,20,289
Wednesday,10,10,21,214
Wednesday,10,10,22,135
Wednesday,10,10,23,69
Wednesday,10,17,0,34
Wednesday,10,17,1,9
Wednesday,10,17,2,9
Wednesday,10,17,3,3
Wednesday,10,17,4,5
Wednesday,10,17,5,2
Wednesday,10,17,6,151
Wednesday,10,17,7,408
Wednesday,10,17,8,971
Wednesday,10,17,9,866
Wednesday,10,17,10,316
Wednesday,10,17,11,252
Wednesday,10,17,12,305
Wednesday,10,17,13,304
Wednesday,10,17,14,232
Wednesday,10,17,15,331
Wednesday,10,17,16,495
Wednesday,10,17,17,1713
Wednesday,10,17,18,335
Wednesday,10,17,19,349
Wednesday,10,17,20,341
Wednesday,10,17,21,231
Wednesday,10,17,22,141
Wednesday,10,17,23,77
Wednesday,10,24,0,28
Wednesday,10,24,1,12
Wednesday,10,24,2,6
Wednesday,10,24,3,9
Wednesday,10,24,4,7
Wednesday,10,24,5,44
Wednesday,10,24,6,157
Wednesday,10,24,7,420
Wednesday,10,24,8,946
Wednesday,10,24,9,834
Wednesday,10,24,10,365
Wednesday,10,24,11,457
Wednesday,10,24,12,122
Wednesday,10,24,13,462
Wednesday,10,24,14,90
Wednesday,10,24,15,228
Wednesday,10,24,16,482
Wednesday,10,24,17,1029
Wednesday,10,24,18,850
Wednesday,10,24,19,482
Wednesday,10,24,20,312
Wednesday,10,24,21,213
Wednesday,10,24,22,106
Wednesday,10,24,23,86
Wednesday,10,31,0,32
Wednesday,10,31,1,26
Wednesday,10,31,2,12
Wednesday,10,31,3,2
Wednesday,10,31,4,9
Wednesday,10,31,5,43
Wednesday,10,31,6,157
Wednesday,10,31,7,392
Wednesday,10,31,8,895
Wednesday,10,31,9,793
Wednesday,10,31,10,336
Wednesday,10,31,11,227
Wednesday,10,31,12,284
Wednesday,10,31,13,284
Wednesday,10,31,14,240
Wednesday,10,31,15,295
Wednesday,10,31,16,550
Wednesday,10,31,17,818
Wednesday,10,31,18,733
Wednesday,10,31,19,414
Wednesday,10,31,20,281
Wednesday,10,31,21,213
Wednesday,10,31,22,142
Wednesday,10,31,23,106
Wednesday,11,7,0,44
Wednesday,11,7,1,17
Wednesday,11,7,2,13
Wednesday,11,7,3,13
Wednesday,11,7,4,6
Wednesday,11,7,5,39
Wednesday,11,7,6,138
Wednesday,11,7,7,435
Wednesday,11,7,8,934
Wednesday,11,7,9,840
Wednesday,11,7,10,325
Wednesday,11,7,11,240
Wednesday,11,7,12,320
Wednesday,11,7,13,278
Wednesday,11,7,14,219
Wednesday,11,7,15,271
Wednesday,11,7,16,482
Wednesday,11,7,17,823
Wednesday,11,7,18,717
Wednesday,11,7,19,408
Wednesday,11,7,20,285
Wednesday,11,7,21,192
Wednesday,11,7,22,116
Wednesday,11,7,23,63
Wednesday,11,14,0,24
Wednesday,11,14,1,15
Wednesday,11,14,2,10
Wednesday,11,14,3,2
Wednesday,11,14,4,7
Wednesday,11,14,5,38
Wednesday,11,14,6,121
Wednesday,11,14,7,386
Wednesday,11,14,8,816
Wednesday,11,14,9,704
Wednesday,11,14,10,325
Wednesday,11,14,11,197
Wednesday,11,14,12,209
Wednesday,11,14,13,194
Wednesday,11,14,14,204
Wednesday,11,14,15,193
Wednesday,11,14,16,400
Wednesday,11,14,17,1308
Wednesday,11,14,18,203
Wednesday,11,14,19,293
Wednesday,11,14,20,234
Wednesday,11,14,21,185
Wednesday,11,14,22,97
Wednesday,11,14,23,66
Wednesday,11,21,0,25
Wednesday,11,21,1,13
Wednesday,11,21,2,13
Wednesday,11,21,3,4
Wednesday,11,21,4,4
Wednesday,11,21,5,30
Wednesday,11,21,6,59
Wednesday,11,21,7,133
Wednesday,11,21,8,79
Wednesday,11,21,9,69
Wednesday,11,21,10,56
Wednesday,11,21,11,49
Wednesday,11,21,12,35
Wednesday,11,21,13,44
Wednesday,11,21,14,77
Wednesday,11,21,15,112
Wednesday,11,21,16,173
Wednesday,11,21,17,390
Wednesday,11,21,18,64
Wednesday,11,21,19,200
Wednesday,11,21,20,28
